Base_Position	Entropy
262	0.0193467883716378
263	0.21305575835665222
264	0.05293102754095497
265	0.00142617952936282
266	0.009385290577688448
267	0.14003259255799272
268	0.12480173863623621
269	0.012824798165654391
270	0.0027385217175800816
271	0.0025819228331473033
272	0.05994243209636838
273	0.02911898936096701
274	0.014782670009954547
275	0.10279609054259614
276	0.008689556786773871
277	0.1544323418443793
278	0.061047836604861766
279	0.08169063916132732
280	0.012226884932702924
281	0.00131249148934463
282	0.09672834157002747
283	0.15467815462437814
284	0.23468666425201148
285	0.14866557861870272
286	0.00142617952936282
287	0.003110411283794907
288	0.07268360592983755
289	0.06380580953549511
290	0.18063065588780147
291	0.0021392079408968385
292	0.14560173955036818
293	0.16390217489079806
294	0.05211036405531448
295	0.004708495716420564
296	0.006134077202746446
297	0.00142617952936282
298	0.006983013352154274
299	0.00131249148934463
300	0.004450395603529045
301	0.024208917166063732
302	0.16220424430934474
303	0.14387034638958354
304	0.02191817390643632
305	0.07158390844910374
306	0.1766933131229787
307	0.0025819228331473033
308	0.182600529797208
309	0.06116790383608737
310	0.07266662643443836
311	0.00131249148934463
312	0.006134077202746446
313	0.008479734672471134
314	0.00131249148934463
315	0.10797485629742895
316	0.036157877714749063
317	0.0007131030429367617
318	0.0020255199008786485
319	0.16286789282694433
320	0.00142617952936282
321	0.0038233383680809723
322	0.0020255199008786485
323	0.0020255199008786485
324	0.01005389818301335
325	0.025349952423578726
326	0.00142617952936282
327	0.03690924400221955
328	0.0071047566168510766
329	0.0028522097575982715
330	0.007978110922536466
331	0.0007131030429367617
332	0.16861449776155313
333	0.003110411283794907
334	0.0020255199008786485
335	0.03488967935610483
336	0.07487738779130014
337	0.0007131030429367617
338	0.0007131030429367617
339	0.010445399248585447
340	0.009724886353827717
341	0.0036181518822095376
342	0.00142617952936282
343	0.006819425199174533
344	0.0020255199008786485
345	0.004606994487961823
346	0.0026248336775618916
347	0.00131249148934463
348	0.0130532787932372
349	0.0007131030429367617
350	0.0018689210164458702
351	0.0007131030429367617
352	0.008133603316787887
353	0.0025819228331473033
354	0.00131249148934463
355	0.0020255199008786485
356	0.0032948765194166993
357	0.007958173583489086
358	0.10604857703993248
359	0.07687559144551916
360	0.01544334768463466
361	0.00142617952936282
362	0.006819425199174533
363	0.0020255199008786485
364	0.19085996787931891
365	0.096369563885877
366	0.00850253378803147
367	0.002624833677561891
368	0.11202980687839816
369	0.16415739668449641
370	0.14506447711292036
371	0.0020255199008786485
372	0.12672462747114963
373	0.0031811884793985085
374	0.0027385217175800816
375	0.008815731556897027
376	0.006522255082251266
377	0.10429729544500876
378	0.11411706963206646
379	0.005529311061656191
380	0.17805431067763725
381	0.032295332775839916
382	0.005642999101674382
383	0.1243440688616702
384	0.10552643468517438
385	0.010543858050299748
386	0.004050714448117352
387	0.0020255199008786485
388	0.00142617952936282
389	0.159059709897757
390	0.13930788838113417
391	0.13168156455915156
392	0.022087033621516542
393	0.01337620809467314
394	0.004422529252340031
395	0.2213817179240739
396	0.09259926021486965
397	0.1596786432733097
398	0.056764629539720016
399	0.03506136832255891
400	0.03415085649137205
401	0.015608020807662538
402	0.011299406026836552
403	0.005577898663094846
404	0.0027385217175800816
405	0.003709650328062782
406	0.23984972079656894
407	0.14342933299099792
408	0.21521051646987435
409	0.06896105456772834
410	0.11987931915147816
411	0.006290676087179225
412	0.013392175994953247
413	0.009078523857193795
414	0.10278683524230088
415	0.04324618426535878
416	0.0770511805184168
417	0.1511778898352283
418	0.12030398549258381
419	0.13408460075210415
420	0.036675642621267865
421	0.11389367338326412
422	0.1312207786499871
423	0.026534602179881774
424	0.060001435458783454
425	0.05652188754076331
426	0.162428076370708
427	0.0020255199008786485
428	0.0032948765194166993
429	0.0046069944879618225
430	0.0026248336775618916
431	0.004708495716420564
432	0.16232618191971562
433	0.12917267863930573
434	0.20033172807824554
435	0.012733484445632598
436	0.011783486286678297
437	0.14653253881908465
438	0.008203108534918301
439	0.18538208668647296
440	0.17623187028349604
441	0.21008034930491232
442	0.2396406478518085
443	0.2350425697259389
444	0.11744994435379731
445	0.115846848836323
446	0.06078664947581588
447	0.03052274176634068
448	0.1857829677058049
449	0.10106712099222334
450	0.047751427663057844
451	0.09328194307751868
452	0.20265401814555078
453	0.24862630309764308
454	0.24015857634079057
455	0.26109792455255804
456	0.27736843880381706
457	0.27452141023511506
458	0.2737501468832725
459	0.26627408333118296
460	0.2682989284563484
461	0.25567510076231986
462	0.2012515412683913
463	0.18275657904006726
464	0.18337578861729287
465	0.19720611655341957
466	0.1969124654065971
467	0.18853720419494452
468	0.19114688754582246
469	0.18784765743843587
470	0.2185440509716814
471	0.18608100704978237
472	0.19497464437260967
473	0.19883595177661542
474	0.1841013376178615
475	0.19050926601460327
476	0.18318934554941899
477	0.1859333972356809
478	0.1328365115402556
479	0.0743157885721347
480	0.008375293061776666
481	0.035832208099180404
482	0.06873910586095221
483	0.06461759890530025
484	0.10361930796436263
485	0.008047419774224763
486	0.0034514754038494767
487	0.11291378611173637
488	0.1133646816449493
489	0.2149728342034005
490	0.21571137399441317
491	0.21931682601993263
492	0.2550783342415253
493	0.2202884757555917
494	0.1578081870868034
495	0.051234622149490025
496	0.19556492493708905
497	0.008446801085653443
498	0.011035114185366292
499	0.013239791145088489
500	0.07125680263921588
501	0.15948365460975059
502	0.136657203157089
503	0.09536030046944163
504	0.03612682058534345
505	0.0027385217175800816
506	0.0036181518822095376
507	0.03463196969251816
508	0.003181188479398509
509	0.004050714448117352
510	0.040460835052092275
511	0.003110411283794907
512	0.20577369725633302
513	0.03740531687107612
514	0.003181188479398509
515	0.0025819228331473033
516	0.0020255199008786485
517	0.00142617952936282
518	0.0
519	0.0044225292523400305
520	0.005206158720907913
521	0.0020255199008786485
522	0.0020255199008786485
523	0.0032948765194166993
524	0.004050714448117352
525	0.005765146731502863
526	0.00142617952936282
527	0.00142617952936282
528	0.0027385217175800816
529	0.00142617952936282
530	0.0007131030429367617
531	0.011413746476603823
532	0.0
533	0.04365336169177272
534	0.0038233383680809723
535	0.0027385217175800816
536	0.14557722079962696
537	0.15799297303018134
538	0.10598646571764286
539	0.1653246642936596
540	0.03678987076374685
541	0.015129598783098195
542	0.17258505244187422
543	0.1628432620802252
544	0.04138267975307916
545	0.17637270531366622
546	0.018258664484753516
547	0.014455290562045578
548	0.0033964525591972253
549	0.0025819228331473033
550	0.0021392079408968385
551	0.0028522097575982715
552	0.12250357189253243
553	0.15125185701473348
554	0.16257023426538122
555	0.05882078258032641
556	0.006497687020431776
557	0.007108884593722768
558	0.003709650328062782
559	0.10752164444377092
560	0.0020255199008786485
561	0.0977091755441135
562	0.0033377873638312868
563	0.12530177400315043
564	0.0038941155636845744
565	0.0027385217175800816
566	0.0038941155636845744
567	0.0092883728105619
568	0.08339447708579734
569	0.07415613213689343
570	0.004050714448117352
571	0.007519257565465637
572	0.007882511279685154
573	0.0033377873638312868
574	0.006106210851557433
575	0.18150597281979933
576	0.010265809354754952
577	0.19186977338644676
578	0.182412180522303
579	0.06191476343445543
580	0.003737516679251795
581	0.12199840007146674
582	0.0045362172923582205
583	0.011482725978235492
584	0.04078488485641994
585	0.18481318371110225
586	0.03433366842987441
587	0.012453648644488223
588	0.20743467466418994
589	0.23641716963986031
590	0.21380685414227124
591	0.24467828757854188
592	0.17724205143076482
593	0.1766667629738225
594	0.08445967244448754
595	0.0901553643213675
596	0.004422529252340031
597	0.09263198328689026
598	0.1693075732516693
599	0.22111318949093936
600	0.06633723158533233
601	0.21582155133299744
602	0.18364878923967765
603	0.01933861225618029
604	0.00841067348844428
605	0.0655263941349023
606	0.018086853229220542
607	0.0031811884793985085
608	0.019705220158621643
609	0.20753852668873457
610	0.2080686188564542
611	0.12224270688878955
612	0.11300666760428886
613	0.24448524305605657
614	0.17339189615627973
615	0.10970648395834645
616	0.00131249148934463
617	0.0021392079408968385
618	0.012641389582443728
619	0.1100680597724544
620	0.007953288475288754
621	0.00755383201989977
622	0.11787978210624872
623	0.2083250166152525
624	0.1734062592445074
625	0.2297795304389684
626	0.21462610075133456
627	0.11641558373462932
628	0.1832306152925052
629	0.2169555795018129
630	0.22023034617700232
631	0.15503517556837132
632	0.06172300100305967
633	0.03259280126208885
634	0.17550542343807685
635	0.1942525008475053
636	0.11197551696254321
637	0.15501472666553362
638	0.13145848697488263
639	0.10975127820806212
640	0.16688529176069852
641	0.0032948765194166984
642	0.0025819228331473033
643	0.0931798191220241
644	0.08615657561241938
645	0.236528635078833
646	0.25135078951134454
647	0.25934894768352373
648	0.2381899365965586
649	0.20733776564728382
650	0.006822084832130921
651	0.00131249148934463
652	0.19540706795538026
653	0.011459529695298032
654	0.009667143734445098
655	0.060942610807551575
656	0.0645664440189657
657	0.23040893285265193
658	0.2003222324206604
659	0.2728336772266814
660	0.09582429965915698
661	0.2556681744524057
662	0.07464132581265638
663	0.026338267300179227
664	0.1096533439552798
665	0.05998780475286055
666	0.0247751412204465
667	0.20409805182636714
668	0.23611525546087814
669	0.15060840023008729
670	0.14835736072616207
671	0.1205225938302342
672	0.10101183720371644
673	0.00142617952936282
674	0.008144439396904698
675	0.005421299778662068
676	0.03168536565483525
677	0.06434220040220111
678	0.13807674910699982
679	0.07838450357952129
680	0.21860390217070463
681	0.2278402247055078
682	0.018415263369186297
683	0.016620504208209617
684	0.0031811884793985085
685	0.014558845150890242
686	0.0021392079408968385
687	0.017441013294279845
688	0.06546882500607026
689	0.07179076785900845
690	0.0033377873638312868
691	0.005762363898716639
692	0.03415570361871092
693	0.051949887627873614
694	0.005206158720907913
695	0.0057344975475276255
696	0.0025819228331473033
697	0.06952828330966798
698	0.01939656481310677
699	0.07567325735896907
700	0.07777989263059785
701	0.0038233383680809723
702	0.01787938085120413
703	0.00131249148934463
704	0.12270854861079758
705	0.006798218763726302
706	0.00915585392167769
707	0.224394182647824
708	0.25779392049441197
709	0.0951345221345742
710	0.12176451058725313
711	0.04794706497650627
712	0.08625549478164594
713	0.0036181518822095385
714	0.004450395603529045
715	0.006333586931593813
716	0.11490324520779259
717	0.052337569801820714
718	0.04031711076753119
719	0.01649163262805434
720	0.1426502004503934
721	0.13961615291585447
722	0.041046658826035115
723	0.09210998828123985
724	0.007645767463447266
725	0.12650702259536686
726	0.005206158720907913
727	0.009215086142450233
728	0.004586752451723763
729	0.040755833105195795
730	0.010563613478369635
731	0.010056582737680777
732	0.11949102638327573
733	0.16611946677360342
734	0.1922076228597285
735	0.17617600871144448
736	0.2154104988088438
737	0.23145682429018136
738	0.02411721138962389
739	0.03185550267632613
740	0.05766049602893663
741	0.06253448476503774
742	0.17696454634305425
743	0.1296316111401714
744	0.2280063053457903
745	0.20754329277455305
746	0.20653898015884573
747	0.23400209005924125
748	0.05186839014129096
749	0.06535178858350948
750	0.012872023165604896
751	0.0018689210164458702
752	0.0
753	0.0027385217175800816
754	0.08882525720482444
755	0.0401246414324024
756	0.004422529252340031
757	0.11388591932374739
758	0.00131249148934463
759	0.12102578980605742
760	0.05313031605978228
761	0.19953148520010766
762	0.1883272179736251
763	0.011670630903907664
764	0.005206158720907913
765	0.007108884593722769
766	0.007816988401678689
767	0.022698035035727475
768	0.007243293883990601
769	0.05229125028451827
770	0.09658582749959814
771	0.05961948079187093
772	0.14123571416025507
773	0.02713154262924585
774	0.004164402488135542
775	0.050536349121784084
776	0.005421299778662068
777	0.044948833237066846
778	0.006505742245110388
779	0.11294536502058765
780	0.008345573049864746
781	0.005049559836475135
782	0.020442912617110703
783	0.035114536069828194
784	0.008087697765556588
785	0.0072184446568692665
786	0.018147422992521717
787	0.004978782640871533
788	0.0020255199008786485
789	0.0
790	0.007786884856960216
791	0.0020255199008786485
792	0.004050714448117352
793	0.011439795735196252
794	0.00669020748073218
795	0.0007131030429367617
796	0.005507681665015333
797	0.033095291044785535
798	0.023626685023412832
799	0.06916233154735411
800	0.002624833677561891
801	0.0020255199008786485
802	0.007903642747755422
803	0.1299269369670744
804	0.012156868623781486
805	0.007379171518173737
806	0.05039177938478202
807	0.09028078441421362
808	0.04596724975355723
809	0.019296059616538512
810	0.11511699237889113
811	0.13089541920039188
812	0.1034679601427447
813	0.010912788521543332
814	0.004978782640871534
815	0.0038941155636845735
816	0.0021392079408968385
817	0.012466375413469602
818	0.1092200100263617
819	0.005642999101674381
820	0.03960850566543835
821	0.1290615631657675
822	0.1520107481544756
823	0.24913419681152987
824	0.16249898679616379
825	0.13933721707854885
826	0.1758543103491183
827	0.07809835280631919
828	0.15201037900572173
829	0.08719189771573768
830	0.1937230895788661
831	0.027151244829500525
832	0.09326272693086278
833	0.2107651506473462
834	0.231987612754473
835	0.1918790559622988
836	0.14875830157085948
837	0.19170925625585877
838	0.2631414646473911
839	0.27044230829244514
840	0.25497306150263976
841	0.22439030530522772
842	0.23934858820928276
843	0.23885673125186901
844	0.2394108068386474
845	0.26766514521186546
846	0.2746233771471922
847	0.24686710079346133
848	0.23483201619259125
849	0.20838878714069942
850	0.28532018742063897
851	0.21446215621241072
852	0.07305208791919518
853	0.07752139898233479
854	0.14103220960350557
855	0.11348254490548339
856	0.033890461006032685
857	0.08345852990470264
858	0.2582861061271728
859	0.03069353458686185
860	0.029127078960240388
861	0.14857128359241734
862	0.12903748994755934
863	0.1327884813768982
864	0.0044225292523400305
865	0.0680603243066065
866	0.0806566845043607
867	0.05509246393616206
868	0.19264682418128246
869	0.17312417975753006
870	0.0038233383680809723
871	0.0033377873638312868
872	0.003110411283794907
873	0.04308024096581434
874	0.11512081522903099
875	0.22904533648490016
876	0.2297066523607134
877	0.2250421560642585
878	0.005249069565322502
879	0.003181188479398509
880	0.09690254701698689
881	0.10628953870329783
882	0.08405506886767787
883	0.11074513150316669
884	0.060647954414707675
885	0.06189215830659276
886	0.013280782980404705
887	0.0044225292523400305
888	0.0032948765194166984
889	0.008850587176633005
890	0.0059618736275640054
891	0.1248775731844326
892	0.057481520508697204
893	0.06193491548709503
894	0.18463709093736944
895	0.13913534163263652
896	0.03620517741254505
897	0.004422529252340031
898	0.008073997329159567
899	0.004422529252340031
900	0.0036181518822095376
901	0.1131906363539002
902	0.10061750083202765
903	0.2107951203545615
904	0.005762363898716639
905	0.12976607241530413
906	0.0034514754038494767
907	0.004265930367907253
908	0.0027385217175800816
909	0.0025819228331473033
910	0.006014712405704189
911	0.007534712276511841
912	0.0057344975475276255
913	0.0064547761760171875
914	0.09984795858248119
915	0.1119595189539803
916	0.04488227039299352
917	0.0044225292523400305
918	0.0021392079408968385
919	0.004422529252340031
920	0.0302634629141276
921	0.0021392079408968385
922	0.12218608083860612
923	0.0058481855875458155
924	0.08965933976764029
925	0.0038233383680809727
926	0.003181188479398509
927	0.005299556513965267
928	0.08242258189456785
929	0.020476388858813678
930	0.004773596155000099
931	0.005486400217241603
932	0.0070034052495977364
933	0.12445734997286668
934	0.12795287520876475
935	0.005691586703113038
936	0.005049559836475135
937	0.011657737275378836
938	0.009565517998706311
939	0.02828960228555354
940	0.002624833677561891
941	0.21571305774190552
942	0.11598482036196307
943	0.0033377873638312868
944	0.005691586703113038
945	0.01265593922877379
946	0.09765229061443532
947	0.09297261236670255
948	0.02308065325265764
949	0.005299556513965267
950	0.11632651720650128
951	0.11644846499876907
952	0.017203763659287944
953	0.003709650328062782
954	0.11359455570406049
955	0.005918962783149417
956	0.013955111284796822
957	0.006364187853903185
958	0.005043883079451068
959	0.0038941155636845744
960	0.0020255199008786485
961	0.01228714127150595
962	0.004422529252340031
963	0.003110411283794907
964	0.1745296143119898
965	0.006134077202746446
966	0.07637278274838531
967	0.07948160330360089
968	0.0007131030429367617
969	0.0074484803698620355
970	0.029530721929090346
971	0.0032948765194166993
972	0.005507121467491245
973	0.02745405133070521
974	0.06607133795753894
975	0.06178646578442398
976	0.004109331483474474
977	0.11745139291071374
978	0.0020255199008786485
979	0.00142617952936282
980	0.004331030806486787
981	0.003110411283794907
982	0.0020255199008786485
983	0.0038941155636845735
984	0.0033377873638312868
985	0.17865307859862242
986	0.11923244542390248
987	0.12498223105014876
988	0.2647637142156368
989	0.06310676481361063
990	0.05080678263768839
991	0.027230573844094986
992	0.04203138474956017
993	0.00142617952936282
994	0.0819339289621017
995	0.06509791946556896
996	0.0353560217009772
997	0.24021676756800386
998	0.22225210502892706
999	0.259728773762076
1000	0.28568852615894363
1001	0.23469895816175637
1002	0.110119419876803
1003	0.16228851541210046
1004	0.1784613965146379
1005	0.2690453234121853
1006	0.2619653377516435
1007	0.1764139439196025
1008	0.2854609942269624
1009	0.25425316065397724
1010	0.22700638918811444
1011	0.17044011224840677
1012	0.040250043570062365
1013	0.05194957136339366
1014	0.10572878166338437
1015	0.022267638564361824
1016	0.20172140241518358
1017	0.23098791742615699
1018	0.25974301165158753
1019	0.21336655561256554
1020	0.1633734555096713
1021	0.1810756087713047
1022	0.22819744228035832
1023	0.24033576352913016
1024	0.1689416601951058
1025	0.21974452351125853
1026	0.15482002103231282
1027	0.11873047930440012
1028	0.17897310261814642
1029	0.21906661354842905
1030	0.2535568231001459
1031	0.13286699140425434
1032	0.1152519184187573
1033	0.18666396161967913
1034	0.20071285453607482
1035	0.1988647855399891
1036	0.17450041959230547
1037	0.26881227254013806
1038	0.21894796335142166
1039	0.2792299488521095
1040	0.24363935398620815
1041	0.2080989992098856
1042	0.24608048323395734
1043	0.07768473295449879
1044	0.04318224411179455
1045	0.0033377873638312868
1046	0.005249069565322502
1047	0.0034514754038494776
1048	0.005691586703113038
1049	0.0018689210164458702
1050	0.16833529049335297
1051	0.0007131030429367617
1052	0.0018689210164458702
1053	0.00131249148934463
1054	0.004050714448117352
1055	0.03460898129542406
1056	0.004050714448117352
1057	0.005362757605340692
1058	0.126405861412035
1059	0.02517543678864947
1060	0.00142617952936282
1061	0.00142617952936282
1062	0.0064778758939213745
1063	0.0036181518822095385
1064	0.004422529252340031
1065	0.003181188479398509
1066	0.0025819228331473033
1067	0.00576236389871664
1068	0.005691586703113036
1069	0.0038233383680809723
1070	0.005486400217241603
1071	0.0057344975475276255
1072	0.006290676087179225
1073	0.004606994487961823
1074	0.07156917219899815
1075	0.06985902769165937
1076	0.0059189627831494175
1077	0.003181188479398509
1078	0.0033377873638312868
1079	0.004586752451723763
1080	0.06594436603459976
1081	0.17630229893365612
1082	0.0025819228331473033
1083	0.0021392079408968385
1084	0.10116124870520879
1085	0.011780038760251696
1086	0.04123256609174768
1087	0.005529311061656191
1088	0.030464697939254493
1089	0.005762363898716639
1090	0.0023974575975255112
1091	0.008686999023653262
1092	0.004822183756438754
1093	0.0021392079408968385
1094	0.10431015234326407
1095	0.03426533907740174
1096	0.00131249148934463
1097	0.04232124298214393
1098	0.05439764488663033
1099	0.07835054960757196
1100	0.008693988292200226
1101	0.005135381525304312
1102	0.0027385217175800816
1103	0.004606994487961823
1104	0.0021392079408968385
1105	0.01733890808798099
1106	0.005163247876493325
1107	0.1154938581161326
1108	0.003709650328062782
1109	0.004450395603529044
1110	0.008130608609971175
1111	0.0038941155636845744
1112	0.0027385217175800816
1113	0.005507681665015333
1114	0.17632359264798367
1115	0.1244413972720342
1116	0.19023071968006913
1117	0.12305841833395949
1118	0.18628880528264005
1119	0.23555763156368126
1120	0.16455587295289983
1121	0.1438861987329867
1122	0.14371046239652296
1123	0.07710742909786866
1124	0.01735519160545067
1125	0.04077641293162251
1126	0.1609408788866845
1127	0.01563864467868838
1128	0.11989261526196282
1129	0.1182963325651125
1130	0.14104504527033063
1131	0.15126133595015376
1132	0.222236564257435
1133	0.19572221811641993
1134	0.17564960476846214
1135	0.25144034132319676
1136	0.2206982734379391
1137	0.15259732037482857
1138	0.14054972853074374
1139	0.20156049947233393
1140	0.24515268217704908
1141	0.012746101844687474
1142	0.09046756717519537
1143	0.006361453282782826
1144	0.1918977612996109
1145	0.021224380510101663
1146	0.01213054238707317
1147	0.06108225608575664
1148	0.1065893549984735
1149	0.1278707551331585
1150	0.13763806699131076
1151	0.1894322495175973
1152	0.21617740486605286
1153	0.09314612567685672
1154	0.12458407923866849
1155	0.07676430139558636
1156	0.0038941155636845735
1157	0.0025819228331473033
1158	0.04751156293350001
1159	0.0033377873638312868
1160	0.0044225292523400305
1161	0.009173487809558541
1162	0.15952696314449188
1163	0.13088524735218163
1164	0.19180157109138732
1165	0.05513255042050322
1166	0.17882706573603374
1167	0.14207746057161655
1168	0.021630787399287473
1169	0.004586752451723763
1170	0.18139567537589152
1171	0.177023322464765
1172	0.1553820222897633
1173	0.004422529252340031
1174	0.004606994487961823
1175	0.049647899518788084
1176	0.0038941155636845744
1177	0.0007131030429367617
1178	0.0027385217175800816
1179	0.0072455945031948505
1180	0.004331030806486787
1181	0.0020255199008786485
1182	0.08073782238619027
1183	0.0038233383680809727
1184	0.04394908508618907
1185	0.00142617952936282
1186	0.0020255199008786485
1187	0.0025819228331473033
1188	0.10012437434408933
1189	0.003709650328062782
1190	0.0021392079408968385
1191	0.011783486286678297
1192	0.0018689210164458702
1193	0.0007131030429367617
1194	0.0018689210164458702
1195	0.026791997057025497
1196	0.024445570184759364
1197	0.12271917949367474
1198	0.004109331483474473
1199	0.0038941155636845744
1200	0.07501924576116498
1201	0.044886905443713376
1202	0.010978125308031099
1203	0.005299556513965267
1204	0.050189754603974374
1205	0.0007131030429367617
1206	0.12628536234776686
1207	0.003110411283794907
1208	0.00131249148934463
1209	0.03842653954346655
1210	0.007821512038103688
1211	0.004822183756438754
1212	0.0020255199008786485
1213	0.12095136537481714
1214	0.03410205556135166
1215	0.27638917704194826
1216	0.1360756100089698
1217	0.17457292178601494
1218	0.20115389421793436
1219	0.00142617952936282
1220	0.0020255199008786485
1221	0.0
1222	0.006318542438368238
1223	0.04762387318885063
1224	0.11500260021890865
1225	0.0020255199008786485
1226	0.004450395603529045
1227	0.017737826929177438
1228	0.0527992055700416
1229	0.004978782640871533
1230	0.06764431393065115
1231	0.009192211897211984
1232	0.11491244476427977
1233	0.09215079067623566
1234	0.00922869169325567
1235	0.004493306447943633
